sample_id,source_id,raw_path,relative_path,caption,width,height,sha256,valid,error
coco_9e4ff9639c566fd37669d773,coco,data/raw_smoke/coco/images/train2017/000000000112.jpg,images/train2017/000000000112.jpg,smoke coco scene 112,128,128,db1451f7680071cabcf4145e82625d9b9b5646cc251cd4742eee424f7722f65a,1,
coco_a3094a82cf8ca30015a48e81,coco,data/raw_smoke/coco/images/train2017/000000000113.jpg,images/train2017/000000000113.jpg,smoke coco scene 113,128,128,c16b1fa995f1aa562b27e3a678b9a6c2a784f1160d1f17fd772a86f8ce370a2a,1,
coco_8fa1d38206085e7cb052908c,coco,data/raw_smoke/coco/images/train2017/000000000114.jpg,images/train2017/000000000114.jpg,smoke coco scene 114,128,128,68dcd41a62c3488598954d6189679d74b855b8c8676157335f2192217928fb4a,1,
coco_756ef09407fc68d25f491fbc,coco,data/raw_smoke/coco/images/train2017/000000000115.jpg,images/train2017/000000000115.jpg,smoke coco scene 115,128,128,1304adcc09a316fa67746c9c597cab81fbb57acc4fbbbda36721de78c509160c,1,
coco_e5ff07c31451b536b46f6ab7,coco,data/raw_smoke/coco/images/train2017/000000000116.jpg,images/train2017/000000000116.jpg,smoke coco scene 116,128,128,e7a6570ce9b32e54e0f104e4f0e96d8b5898a20f1f43a738be1849ffb69ed007,1,
coco_358c26ba7e42542e6c323de4,coco,data/raw_smoke/coco/images/train2017/000000000117.jpg,images/train2017/000000000117.jpg,smoke coco scene 117,128,128,33e2114e26e74f1be72ba996d9bc513fc4d4059792dfafd1e08858e50f8b9c9a,1,
coco_892a20d60a9b1816467225fc,coco,data/raw_smoke/coco/images/train2017/000000000118.jpg,images/train2017/000000000118.jpg,smoke coco scene 118,128,128,1ba5772e0043f0e51c1b769f7ece6650b30a105c92af6ec72eb22a9aae2a3d68,1,
coco_511e2d9e6da7b5a9492a36f1,coco,data/raw_smoke/coco/images/train2017/000000000119.jpg,images/train2017/000000000119.jpg,smoke coco scene 119,128,128,14c2e7296047253185b4526c01cefbfaa458ef16f9eb76b56ecd080d22eb3341,1,
coco_4e7779038638da2049b28a28,coco,data/raw_smoke/coco/images/train2017/000000000120.jpg,images/train2017/000000000120.jpg,smoke coco scene 120,128,128,2a0bbd17943c3711717e162c8de99b9360760b1d71f0be822da6d8322f0ee2c4,1,
coco_624bf74a4863ca6c6547166b,coco,data/raw_smoke/coco/images/train2017/000000000121.jpg,images/train2017/000000000121.jpg,smoke coco scene 121,128,128,0dc85410dca2e78178cb3145412a479c9ca248d3e3eab1fe55660400a958c13e,1,
coco_5090139b8f07333d5aa74db4,coco,data/raw_smoke/coco/images/train2017/000000000122.jpg,images/train2017/000000000122.jpg,smoke coco scene 122,128,128,d36f96a572169526cb4e139c92d7ab684c89ac3bf6fee1d764ae3e5cc3a46514,1,
coco_5f4aa91da84019262c89addb,coco,data/raw_smoke/coco/images/train2017/000000000123.jpg,images/train2017/000000000123.jpg,smoke coco scene 123,128,128,8b836f1f25497c6fc24cb2e5f43e3ac79f1e50713716ef0c6f6a9b7e1997bd19,1,
coco_994c66e912c2173331438cc4,coco,data/raw_smoke/coco/images/train2017/000000000124.jpg,images/train2017/000000000124.jpg,smoke coco scene 124,128,128,58ccedb4371813929adfcf1c56e6e1e4a483efc575edbb0556bd375f6c211198,1,
coco_00074a1a2220af020aa62433,coco,data/raw_smoke/coco/images/train2017/000000000125.jpg,images/train2017/000000000125.jpg,smoke coco scene 125,128,128,ee7df2fc315684cfe8455c845c22c2b4d3ca67866c30d52b0865c7a46d5c2059,1,
coco_a03cff2f8e390be929d399c6,coco,data/raw_smoke/coco/images/train2017/000000000126.jpg,images/train2017/000000000126.jpg,smoke coco scene 126,128,128,9f9c71337a3a7040e4cc9276526b5417e1e21c6a9669229b14b2283f8bf24de9,1,
coco_682e4f28fe4a8a88bfdc56fd,coco,data/raw_smoke/coco/images/train2017/000000000127.jpg,images/train2017/000000000127.jpg,smoke coco scene 127,128,128,0e3b6dc0142dfa54c39e407a9b72b210be07c02ed35f56f265046a6755bde186,1,
coco_fd745e2429b112ee2c7cefe1,coco,data/raw_smoke/coco/images/train2017/000000000128.jpg,images/train2017/000000000128.jpg,smoke coco scene 128,128,128,169f4445673126df4b6fe4ad246ecfea4c92f8a05935935a1da31171345f764d,1,
coco_4165853bb3357b77658fe87e,coco,data/raw_smoke/coco/images/train2017/000000000129.jpg,images/train2017/000000000129.jpg,smoke coco scene 129,128,128,d6797471b3b14f3e7063b684cae3b6e3d21a6ea63908b8525e51a2ef77a8cc32,1,
coco_8afdc6e4a68d1ecf44e8c91f,coco,data/raw_smoke/coco/images/train2017/000000000130.jpg,images/train2017/000000000130.jpg,smoke coco scene 130,128,128,5892608ccda541fac1fce405a8dd7eeb947dd305524b5d723da48400ac0a83dc,1,
coco_078f79534b00353c40bb51f6,coco,data/raw_smoke/coco/images/train2017/000000000131.jpg,images/train2017/000000000131.jpg,smoke coco scene 131,128,128,38e482941078d61ed551c696604c4405817880ddb29ab62d914b86262c2e04d3,1,
coco_3f71883de818760b34c3d4bb,coco,data/raw_smoke/coco/images/train2017/000000000132.jpg,images/train2017/000000000132.jpg,smoke coco scene 132,128,128,778cce86dd89da78b8bb2d514080e92a36790d8fb5bbb9d1703d37bc49b7009a,1,
coco_71d907f7e59f9864d2bebdd7,coco,data/raw_smoke/coco/images/train2017/000000000133.jpg,images/train2017/000000000133.jpg,smoke coco scene 133,128,128,cd2d7297066cac10f2e77576d0205cb1a061f6ff011705bf383d0cb7d514ede6,1,
coco_7b16734d0d2d306528fb29bb,coco,data/raw_smoke/coco/images/train2017/000000000134.jpg,images/train2017/000000000134.jpg,smoke coco scene 134,128,128,aced8ff006aef2c409c94314e051d10b365b26aa4041b4347a7677a0e671df9a,1,
coco_7f6515bfe858d83bf1103bf8,coco,data/raw_smoke/coco/images/train2017/000000000135.jpg,images/train2017/000000000135.jpg,smoke coco scene 135,128,128,ca6123187cf9045b267130c95db51e051954c80d19e88d2098254dc7c9d433a0,1,
coco_d1368c83dbf712f70aad8b54,coco,data/raw_smoke/coco/images/train2017/000000000136.jpg,images/train2017/000000000136.jpg,smoke coco scene 136,128,128,a45ed10122b9533c4fc83cf4361f0f2783afbbe7e6b99320793018b09d9358de,1,
coco_26f49f591801548fdb7869a9,coco,data/raw_smoke/coco/images/train2017/000000000137.jpg,images/train2017/000000000137.jpg,smoke coco scene 137,128,128,fc23f8c2a89cf63eb34648e477a847a5734e647c4969854b04316317a5d3c8e3,1,
coco_81a3ea96738bf3a70614f78b,coco,data/raw_smoke/coco/images/train2017/000000000138.jpg,images/train2017/000000000138.jpg,smoke coco scene 138,128,128,6eb002b1552b13fc1a9f9e49398cd7233f2b43eb1eefc2f3f456f574286c7c73,1,
coco_3e6c76b721c69751fea2c2ba,coco,data/raw_smoke/coco/images/train2017/000000000139.jpg,images/train2017/000000000139.jpg,smoke coco scene 139,128,128,957e8095c133068be26e85894f58660b21d44aca6b0f126a0d9c9e961ff3ff6e,1,
coco_5089b3e8ee7aaf7968130d35,coco,data/raw_smoke/coco/images/train2017/000000000140.jpg,images/train2017/000000000140.jpg,smoke coco scene 140,128,128,c4ed813ef84868fbef89883036855d813f3f8b184da291c8525920e5e078a68b,1,
coco_84143a55c170ba4c5611973c,coco,data/raw_smoke/coco/images/train2017/000000000141.jpg,images/train2017/000000000141.jpg,smoke coco scene 141,128,128,613a875739fb0c98801d9b97e3eb99d449c4828d8c32cf6b9800060b993cf0d7,1,
coco_92e7c35bb12b4991973ec020,coco,data/raw_smoke/coco/images/train2017/000000000142.jpg,images/train2017/000000000142.jpg,smoke coco scene 142,128,128,013a3cd628bf8bed39aafab6b71dcbb076c77d287578adcb3fbced514ecbc43b,1,
coco_c3639d46e28f7e3440c80002,coco,data/raw_smoke/coco/images/train2017/000000000143.jpg,images/train2017/000000000143.jpg,smoke coco scene 143,128,128,df3e5ea1e8a47324ff28b6701c60a0f4c00d95aff40ea698b0b4306c2db34e7a,1,
coco_3b2806c0904a7695bcbd3d34,coco,data/raw_smoke/coco/images/train2017/000000000144.jpg,images/train2017/000000000144.jpg,smoke coco scene 144,128,128,6b4e31b06ba99a76f6af7365325271b96a9af5b2419acd019964ba263148cfe2,1,
coco_2e4cac113056767e41ee96d1,coco,data/raw_smoke/coco/images/train2017/000000000145.jpg,images/train2017/000000000145.jpg,smoke coco scene 145,128,128,0b5c8d8141b494144e598d6f49be5d47fe8fb4be071599df77466f4e605ae7f9,1,
coco_b24f234ef2eedc930000fb38,coco,data/raw_smoke/coco/images/train2017/000000000146.jpg,images/train2017/000000000146.jpg,smoke coco scene 146,128,128,ca5d7e65a3dc5ccc467f90209b4f3a3b46cb5bce4b06dde0d1d1908154b2fba2,1,
coco_38575f172b58e27094048dd2,coco,data/raw_smoke/coco/images/train2017/000000000147.jpg,images/train2017/000000000147.jpg,smoke coco scene 147,128,128,c9d098a4731e069182d9994b7726bdc26c0453057c026e3345468a5618f18b7e,1,
coco_037e8e2c96ce19ed86c0ca83,coco,data/raw_smoke/coco/images/train2017/000000000148.jpg,images/train2017/000000000148.jpg,smoke coco scene 148,128,128,cea71b8806e5d0642dd83478de19b80605019e9589b4ddaa8aac31d6c7cca0d0,1,
coco_b26c354e29ebdf5fb0f1de15,coco,data/raw_smoke/coco/images/train2017/000000000149.jpg,images/train2017/000000000149.jpg,smoke coco scene 149,128,128,a7fac1aee4c14dc91cea6d8a1603ef3284698a253a13e73d91bc7078d2e791c0,1,
coco_da5dc0ba48934ff193e187de,coco,data/raw_smoke/coco/images/train2017/000000000150.jpg,images/train2017/000000000150.jpg,smoke coco scene 150,128,128,0063a88bb43bde869e760a6e547bfee7b746fa449e33af9b1ae14292ed916402,1,
coco_555a8f61464fe709da640ce5,coco,data/raw_smoke/coco/images/train2017/000000000151.jpg,images/train2017/000000000151.jpg,smoke coco scene 151,128,128,d140a01c005479d457b28eb01a86bd4985988da66eb4f2a1f55587c098edfa6f,1,
coco_204f2ec1bb1a9c79a13ebe52,coco,data/raw_smoke/coco/images/train2017/000000000152.jpg,images/train2017/000000000152.jpg,smoke coco scene 152,128,128,a44dd00de518af51f9e4423c78a1df3d7092b04d908434ff8337d4f572054b08,1,
coco_9f715ed577b19cd3944ca9a2,coco,data/raw_smoke/coco/images/train2017/000000000153.jpg,images/train2017/000000000153.jpg,smoke coco scene 153,128,128,decc54f7201738ea6cc6972b9c0ee069e703b3b1c34b388e828f62e2284e7b38,1,
coco_dcaac9db46ee87b1c773d631,coco,data/raw_smoke/coco/images/train2017/000000000154.jpg,images/train2017/000000000154.jpg,smoke coco scene 154,128,128,671cb82a7d40503914e9ab7674b72c70d59c54bc41f472bda1365ae37be53db2,1,
coco_dc3dfb36554c525c13e253c0,coco,data/raw_smoke/coco/images/train2017/000000000155.jpg,images/train2017/000000000155.jpg,smoke coco scene 155,128,128,0d882928568e0996b0047bec91002b4da257fbeff4310146cb4b16cb64e7ff88,1,
coco_0fff5674e55a36b662de793b,coco,data/raw_smoke/coco/images/train2017/000000000156.jpg,images/train2017/000000000156.jpg,smoke coco scene 156,128,128,03ae82a4ff8c8bdee91e80932c8746c9d72c6a6586328bb24ecb9aa47fc94974,1,
coco_3503e3ecb798f2181ad370aa,coco,data/raw_smoke/coco/images/train2017/000000000157.jpg,images/train2017/000000000157.jpg,smoke coco scene 157,128,128,0083088e959702048b14ac2c0ec1f3b414e189208d8173c9dd0bd79435e3f42b,1,
coco_2c86669ca10c3655401b220c,coco,data/raw_smoke/coco/images/train2017/000000000158.jpg,images/train2017/000000000158.jpg,smoke coco scene 158,128,128,4109c2548a9a7fad41d5a76393b514a45dce4baea760428cb0d126694242f837,1,
coco_d5ec207661f859fcb90299bd,coco,data/raw_smoke/coco/images/train2017/000000000159.jpg,images/train2017/000000000159.jpg,smoke coco scene 159,128,128,a28fa35e057adec8848abab7eeafbab98aa9d370d986fd49ae37c6b3e7336394,1,
coco_edca9ec4577e35fcdb7507e7,coco,data/raw_smoke/coco/images/train2017/000000000160.jpg,images/train2017/000000000160.jpg,smoke coco scene 160,128,128,bc4763411a636e369cc21e5d7231587f8951fefcbac9e3b67e698bdd9f05902c,1,
coco_63299ac603a538cf9df8c31f,coco,data/raw_smoke/coco/images/train2017/000000000161.jpg,images/train2017/000000000161.jpg,smoke coco scene 161,128,128,e48bd37e4a5759c6b4d3679756c8b7d2d6e2acc369bac3514bf6579e277deb57,1,
coco_b5beb7ce08a5b5211fac83bd,coco,data/raw_smoke/coco/images/train2017/000000000162.jpg,images/train2017/000000000162.jpg,smoke coco scene 162,128,128,ab6227c8f3ff1ee0d775215a6b64de2cb367e3ba5d98ec5dcc7cd7cb5cb99d1c,1,
coco_ba8be47a703bdca9f245dbcd,coco,data/raw_smoke/coco/images/train2017/000000000163.jpg,images/train2017/000000000163.jpg,smoke coco scene 163,128,128,020456315ecbc6ce27d89c2c8b70da699d6215dcdb1fdc91acba2906341296bc,1,
coco_4b19ceb2bb00fd0cdc4d3bbf,coco,data/raw_smoke/coco/images/train2017/000000000164.jpg,images/train2017/000000000164.jpg,smoke coco scene 164,128,128,99e3a2d76eb742910e9ba4d0e052f1034a96e102d962fee31452b45b6e331e36,1,
coco_f5c798f5c10f03a8c1325f80,coco,data/raw_smoke/coco/images/train2017/000000000165.jpg,images/train2017/000000000165.jpg,smoke coco scene 165,128,128,260c9806625ce59e809961b0a1f747bb012aba331f6a4d9cb748081e2a2248f8,1,
coco_b9127c797feee74f9de5f90c,coco,data/raw_smoke/coco/images/train2017/000000000166.jpg,images/train2017/000000000166.jpg,smoke coco scene 166,128,128,f5949b2ab3d65fb0a1592d47a06fd1d434ce306cad7915bd345a3f49f281cc04,1,
coco_ca4cdb34544399eb3e814c88,coco,data/raw_smoke/coco/images/train2017/000000000167.jpg,images/train2017/000000000167.jpg,smoke coco scene 167,128,128,94f2d2ae431055664a218bc3026a505d7df663936be51472420b599cad55d800,1,
coco_e2c17fffd9bd76388a893932,coco,data/raw_smoke/coco/images/train2017/000000000168.jpg,images/train2017/000000000168.jpg,smoke coco scene 168,128,128,db174d8da0a44f134e7291d98673b6258c37ee0c32b93c9b363fa9db132cd879,1,
coco_1968b9eb975ddeaefc18fc4a,coco,data/raw_smoke/coco/images/train2017/000000000169.jpg,images/train2017/000000000169.jpg,smoke coco scene 169,128,128,11d7679f8bc04740cc7324f665b8e6c762e122cc8b10c1e30f6d05896e813bd2,1,
coco_77f1dac8b5fcfd1bdcafae58,coco,data/raw_smoke/coco/images/train2017/000000000170.jpg,images/train2017/000000000170.jpg,smoke coco scene 170,128,128,8cfa9856c0415440a87617ce829aa51b2fe836639064813c9ec8c819f2b67a7b,1,
coco_67905b9f12adbb41e7edd26a,coco,data/raw_smoke/coco/images/train2017/000000000171.jpg,images/train2017/000000000171.jpg,smoke coco scene 171,128,128,06fa2943c50b1dd4544e7a73c91842b9992fe006892ef999d9cccd80f13655e2,1,
coco_e824c0589ef0cc5efb48bd4a,coco,data/raw_smoke/coco/images/train2017/000000000172.jpg,images/train2017/000000000172.jpg,smoke coco scene 172,128,128,30d9de00478ee85f44289c1db3bb15a69a23e96e6d7f04841dd7078e63208499,1,
coco_58d1ceb47b1762c1ee8a2226,coco,data/raw_smoke/coco/images/train2017/000000000173.jpg,images/train2017/000000000173.jpg,smoke coco scene 173,128,128,053bd135881f479c6fa9657eaa8a459ae059456b3247011940fff04b271eeb6c,1,
coco_415cc750e410043556b7e133,coco,data/raw_smoke/coco/images/train2017/000000000174.jpg,images/train2017/000000000174.jpg,smoke coco scene 174,128,128,876326eb8512504a50e47b1076f362c404096b4a0cffe0f2c60b23ac8a011ff0,1,
coco_3029707c8d2d0c0d4b3e6ec6,coco,data/raw_smoke/coco/images/train2017/000000000175.jpg,images/train2017/000000000175.jpg,smoke coco scene 175,128,128,e47d8f2524fdcfbc20a3a9ea93fb57676de31db9f0120e015a8027fa05aabb01,1,
coco_4c6a4f00e3b9fb543f2d85df,coco,data/raw_smoke/coco/images/train2017/000000000176.jpg,images/train2017/000000000176.jpg,smoke coco scene 176,128,128,83a20e320c1cd9617c30a54f7a6f87b34d833bb4bad803bfdc03ed31e15506fa,1,
coco_150e03dce4a41e40a24efb30,coco,data/raw_smoke/coco/images/train2017/000000000177.jpg,images/train2017/000000000177.jpg,smoke coco scene 177,128,128,879f45ae3af3470b725305608dd5e2695ecf2131098f9625b4991cdf5de42387,1,
coco_e01dbde96eb56b8aac06a029,coco,data/raw_smoke/coco/images/train2017/000000000178.jpg,images/train2017/000000000178.jpg,smoke coco scene 178,128,128,375c6d32ed07bc2a8e02dcc72d6f8897ab126acd3476eb7e4be25f0acb6953ce,1,
coco_14dc823c5ef0c6a8b82c2865,coco,data/raw_smoke/coco/images/train2017/000000000179.jpg,images/train2017/000000000179.jpg,smoke coco scene 179,128,128,ca08fef7cdaa2de6d48a5a36d5b53efde9d453a682d537de1c308bf2e6d946f6,1,
coco_ca1e1c201bb45bc2660f5a14,coco,data/raw_smoke/coco/images/train2017/000000000180.jpg,images/train2017/000000000180.jpg,smoke coco scene 180,128,128,9f26e5ee564fc57eeb23fe96c463460f811bb25953846a193fe5346e1cc46503,1,
coco_c120d4bf09b07baa09f6a1ec,coco,data/raw_smoke/coco/images/train2017/000000000181.jpg,images/train2017/000000000181.jpg,smoke coco scene 181,128,128,ab80a05d402f305bd30c890ce4745a5e97ec1a6d8cd82e6bdd2e4d445db6ddcd,1,
coco_9de64babfa45abefd8dc4365,coco,data/raw_smoke/coco/images/train2017/000000000182.jpg,images/train2017/000000000182.jpg,smoke coco scene 182,128,128,8880e1085720b480379e62bbf50de6238c20cff6eda2be8cb84b0e3ebbf387c4,1,
coco_1db4168d3ac44142fd8bf684,coco,data/raw_smoke/coco/images/train2017/000000000183.jpg,images/train2017/000000000183.jpg,smoke coco scene 183,128,128,c23ed83bfc570c40425e07479eb3cebc3407de5513d0645eec733df1d8ed7431,1,
coco_db3202463d4a731228da079e,coco,data/raw_smoke/coco/images/train2017/000000000184.jpg,images/train2017/000000000184.jpg,smoke coco scene 184,128,128,0d5db04de69fb97e95016e340932570daf180edbe55274d3ec2a87ce766ac0ea,1,
coco_375158d76bf1c8271596d2e3,coco,data/raw_smoke/coco/images/train2017/000000000185.jpg,images/train2017/000000000185.jpg,smoke coco scene 185,128,128,713d9817c9a805e2b17c2d3a426bb8c209bcb860145b2f196cfa102a81eab674,1,
coco_a0650208652858aae9b2b942,coco,data/raw_smoke/coco/images/train2017/000000000186.jpg,images/train2017/000000000186.jpg,smoke coco scene 186,128,128,72d77150434525f91becc7ac2d07df4c07840cb644186c169d087e119c71626b,1,
coco_fa351905c7f76aa36327fb00,coco,data/raw_smoke/coco/images/train2017/000000000187.jpg,images/train2017/000000000187.jpg,smoke coco scene 187,128,128,4d58ed6327f3ffd58499b8366b849fa0ee10a71b3647d5fbbd73021fb9c22493,1,
coco_b9b2cacf947f244d07c82ed1,coco,data/raw_smoke/coco/images/train2017/000000000188.jpg,images/train2017/000000000188.jpg,smoke coco scene 188,128,128,f7cff4a69ba2425ebc15c76d2e8b6417064d1f00ba4de37c884568b5fd53078f,1,
coco_1dd241579860f3b6f22d5132,coco,data/raw_smoke/coco/images/train2017/000000000189.jpg,images/train2017/000000000189.jpg,smoke coco scene 189,128,128,b20429e0e0ed6661a018ceb5374219cc3d7af48f8e7f6fa3c69cd46fe924fd62,1,
coco_27fa996ba374914db16b61ec,coco,data/raw_smoke/coco/images/train2017/000000000190.jpg,images/train2017/000000000190.jpg,smoke coco scene 190,128,128,35d48659c8e2b45c4f4e52db242550be4c5c2236c2cb90f9197581eb2ab732ad,1,
coco_32439151c02f1aaa31f8270c,coco,data/raw_smoke/coco/images/train2017/000000000191.jpg,images/train2017/000000000191.jpg,smoke coco scene 191,128,128,7e14d764e05dc746482e9fe2cc300c17beddc64245bb8256f026876bc1bb6aed,1,
coco_c13570434c80d0c61c8ac16d,coco,data/raw_smoke/coco/images/train2017/000000000192.jpg,images/train2017/000000000192.jpg,smoke coco scene 192,128,128,702f806d4161f060bde59100cca171af79c5ff449abf2c0ff6c31611de7edde0,1,
coco_16687af29e30fa7e52f88958,coco,data/raw_smoke/coco/images/train2017/000000000193.jpg,images/train2017/000000000193.jpg,smoke coco scene 193,128,128,d48741cc8b6fd14a86be83f802a6a8b1f0b035b8a162cea8b474b197546d8d2b,1,
coco_1060e90724f1a6ae674521c4,coco,data/raw_smoke/coco/images/train2017/000000000194.jpg,images/train2017/000000000194.jpg,smoke coco scene 194,128,128,f4e5c0b70103a23bd6adc818785cb6933bf1dd265314dd91ba66e391b6ec2aa5,1,
coco_6e02e3fe8d8cac0ccc12bcfd,coco,data/raw_smoke/coco/images/train2017/000000000195.jpg,images/train2017/000000000195.jpg,smoke coco scene 195,128,128,649d3c5007989affd0e152918d3443d414fed3b4a414e45a7c0af45c410ead15,1,
coco_641c28ccc5a7a12a73e70d62,coco,data/raw_smoke/coco/images/train2017/000000000196.jpg,images/train2017/000000000196.jpg,smoke coco scene 196,128,128,9b0133d1e9b7d0b97a63ef425aea83f437e69cbd0aeb64c1a8c498fa93126ef7,1,
coco_3acd56a697bf21cab0d0f9d2,coco,data/raw_smoke/coco/images/train2017/000000000197.jpg,images/train2017/000000000197.jpg,smoke coco scene 197,128,128,789d528958632f992d088e5db90a614c3941ebfae745e8d383dabb5307913f2f,1,
coco_566dd4773e98f6ac2e8abaf7,coco,data/raw_smoke/coco/images/train2017/000000000198.jpg,images/train2017/000000000198.jpg,smoke coco scene 198,128,128,3af3fca9b73ad6e29b7d9a9ef5b713633f7022b92398a28581f1a1c0fafb3363,1,
coco_1576016ec1c6e0d442a59fa7,coco,data/raw_smoke/coco/images/train2017/000000000199.jpg,images/train2017/000000000199.jpg,smoke coco scene 199,128,128,6ab2be6ae18e4851361532bcceee130b8df29b059e5584bca3568b140709b1ff,1,
coco_2fb7524d70f3a85a64d65028,coco,data/raw_smoke/coco/images/train2017/000000000200.jpg,images/train2017/000000000200.jpg,smoke coco scene 200,128,128,f0844e82c22d897222be7c41f7fc3e4d8b9ef3fe9e1d66345bcfdd2d96ff99db,1,
coco_8f35c11e5c3e6095f5c2723e,coco,data/raw_smoke/coco/images/train2017/000000000201.jpg,images/train2017/000000000201.jpg,smoke coco scene 201,128,128,b674f2d928022818905033d2a112bcd3b71d4a7f5a76bca0c7123e44f64039a4,1,
coco_114aaf48468923771d8c4a0d,coco,data/raw_smoke/coco/images/train2017/000000000202.jpg,images/train2017/000000000202.jpg,smoke coco scene 202,128,128,fa7f346ec4a255e1ab1349f60f5d73f96e80bb68dd5c79c1bc8e14c09b7fbd3a,1,
coco_410bee5981d95d5660c25f30,coco,data/raw_smoke/coco/images/train2017/000000000203.jpg,images/train2017/000000000203.jpg,smoke coco scene 203,128,128,5d8530240fd73f6fffc64224440879fe9a8774796077fa6196101c69ec17256e,1,
coco_52173b8cb6c6f89e266f9ad0,coco,data/raw_smoke/coco/images/train2017/000000000204.jpg,images/train2017/000000000204.jpg,smoke coco scene 204,128,128,537cbf16f6b62948db7f36324c8d7643c8200b7640d31e060b1cf1ae6a5c281e,1,
coco_249a1d75bbaa424a5009c20e,coco,data/raw_smoke/coco/images/train2017/000000000205.jpg,images/train2017/000000000205.jpg,smoke coco scene 205,128,128,ddee9e989cc3ae2ab64ed277b738161751f27101c66c5d0110bc987a038152e6,1,
